4.771269592085119471e-01 9.264403878068009357e-01
4.786181471643803365e-01 9.266732731207816265e-01
4.801046660988272929e-01 9.269064413133081271e-01
4.815864647684700572e-01 9.271410320296755714e-01
4.830635514047411649e-01 9.273761282221508750e-01
4.845358890855137601e-01 9.276124002058514506e-01
4.860034690939225577e-01 9.278494780067971792e-01
4.874662613203328831e-01 9.280877114572314568e-01
4.889242510536120356e-01 9.283268905107272539e-01
4.903774134417708819e-01 9.285671636654838634e-01
4.918257233436442721e-01 9.288086123999985677e-01
4.932691595651307881e-01 9.290511787769276664e-01
4.947076962439818648e-01 9.292949505312775305e-01
4.961413079980482310e-01 9.295399595280706695e-01
4.975699698367562762e-01 9.297862119104254308e-01
4.989936555486098047e-01 9.300337412729656750e-01
5.004123403241925727e-01 9.302825293610057500e-01
5.018259907917047569e-01 9.305327811067892751e-01
5.032345923194485593e-01 9.307841304738889709e-01
5.046381088481435295e-01 9.310369301336618442e-01
5.060365130391195621e-01 9.312911384065210019e-01
5.074297885207865733e-01 9.315464602756772239e-01
5.088178970318618655e-01 9.318032954750476993e-01
5.102008160671176462e-01 9.320614499702195577e-01
5.115785209360318442e-01 9.323208813763459446e-01
5.129509830072495058e-01 9.325816670218212145e-01
5.143181727772186962e-01 9.328438673757728505e-01
5.156800701156337707e-01 9.331072783416012317e-01
5.170366442158288445e-01 9.333720647800143322e-01
5.183878684673288717e-01 9.336382042165962680e-01
5.197337149451096705e-01 9.339057182778681687e-01
5.210741659784714486e-01 9.341743614189793599e-01
5.224091803839137071e-01 9.344445986875240528e-01
5.237387491909796244e-01 9.347158572812035437e-01
5.250628345023632404e-01 9.349885739701033760e-01
5.263814143383921396e-01 9.352625691984196576e-01
5.276944695971470534e-01 9.355376812444270440e-01
5.290019655908726470e-01 9.358142188931640737e-01
5.303038872348984079e-01 9.360918464600276323e-01
5.316002034852790326e-01 9.363707950845886474e-01
5.328908971802304162e-01 9.366508332826009031e-01
5.341759455097729870e-01 9.369319865168261874e-01
5.354553240991375418e-01 9.372143066383898935e-01
5.367290111826654719e-01 9.374977543450874196e-01
5.379969908703403636e-01 9.377821630947633658e-01
5.392592378403194830e-01 9.380676854119935903e-01
5.405157337139218088e-01 9.383542239800296558e-01
5.417664593798359185e-01 9.386417484562530333e-01
5.430113963324693094e-01 9.389302285263824155e-01
5.442505259962495678e-01 9.392196507827745844e-01
5.454838278723332934e-01 9.395100566033847134e-01
5.467112939260071469e-01 9.398011550739365783e-01
5.479328876756882627e-01 9.400935119090325642e-01
5.491486102094573774e-01 9.403864707243797527e-01
5.503584444229758788e-01 9.406801581383169575e-01
5.515623500711446248e-01 9.409752159790303327e-01
